Abs,Side Plank Hip Adduction,Medium,None,N/A,Abs,Hip,2,30,Strength,5,Increase hold time,Low
Chest,Dumbbell Bench Press,Medium,Dumbbell,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Chest,Cable Crossover,Medium,Cable Machine,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Chest,One-Arm Cable Chest Press,Medium,Cable Machine,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Triceps,Lying Barbell Triceps Extension,Medium,Barbell,70%,Triceps,None,2,30,Strength,6,Increase weight,Low
Biceps,One Arm Cable Curl,Medium,Cable Machine,65%,Biceps,None,2,30,Strength,6,Increase weight,Low
Full Body,Push Press,Hard,Barbell,75%,Full Body,Shoulders,2,30,Strength,8,Increase weight,Medium
Shoulders,Push Press,Hard,Barbell,75%,Shoulders,Full Body,2,30,Strength,8,Increase weight,
Chest,Single-Arm Cable Crossover,Medium,Cable Machine,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Chest,Incline Dumbbell Fly,Medium,Dumbbell,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Chest,Incline Dumbbell Press,Medium,Dumbbell,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Chest,Reverse Grip Incline Dumbbell Press,Medium,Dumbbell,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Erector Spinae,Sphinx Stretch,Easy,None,N/A,Erector Spinae,Neck,2,15,Flexibility,5,Increase duration,Low
Neck,Sphinx Stretch,Easy,None,N/A,Neck,Erector Spinae,2,15,Flexibility,5,Increase duration,Low
Abs,Standing Rotation,Easy,None,N/A,Abs,Obliques,2,15,Strength,5,Increase reps,Low
Back / Wing,Upper Back Stretch,Easy,None,N/A,Back / Wing,None,2,15,Flexibility,5,Increase duration,Low
Triceps,Cable Tricep Kickback,Medium,Cable Machine,65%,Triceps,None,2,30,Strength,6,Increase weight,Low
Chest,Machine Fly,Medium,Machine,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Forearm,Barbell Reverse Curl,Medium,Barbell,70%,Forearm,None,2,30,Strength,6,Increase weight,Low
Hip,Barbell Hack Squats,Medium,Barbell,70%,Hip,Legs,3,60,Strength,8,Increase weight,Low
Leg,Barbell Hack Squats,Medium,Barbell,70%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Triceps,Triceps Dips on Floor,Medium,None,N/A,Triceps,None,2,30,Strength,6,Increase reps,Low
Back / Wing,Kneeling High Pulley Row,Medium,Cable Machine,65%,Back / Wing,Trapezius,2,30,Strength,6,Increase weight,Low
Trapezius,Kneeling High Pulley Row,Medium,Cable Machine,65%,Trapezius,Back / Wing,2,30,Strength,6,Increase weight,Low
Forearm,Cable One-Arm Wrist Curl On Floor,Medium,Cable Machine,65%,Forearm,None,2,30,Strength,6,Increase weight,Low
Hip,Barbell Sumo Squat,Medium,Barbell,70%,Hip,Legs,3,60,Strength,8,Increase weight,Low
Leg,Barbell Sumo Squat,Medium,Barbell,70%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Hip,Lever Standing Rear Kick,Medium,Lever Machine,65%,Hip,None,2,30,Strength,6,Increase weight,Low
Triceps,Dumbbell Seated Front and Back Tate Press,Medium,Dumbbell,65%,Triceps,None,2,30,Strength,6,Increase weight,Low
Chest,Decline Dumbbell Press,Medium,Dumbbell,65%,Chest,None,2,30,Strength,6,Increase weight,Low
Erector Spinae,Good Morning,Hard,Barbell,75%,Erector Spinae,Hip,3,90,Strength,10,Increase weight,Medium
Hip,Good Morning,Hard,Barbell,75%,Hip,Erector Spinae,3,90,Strength,10,Increase weight,Medium
Leg,Good Morning,Hard,Barbell,75%,Legs,Erector Spinae,3,90,Strength,10,Increase weight,Medium
Leg,Dumbbell Bulgarian Split Squat,Medium,Dumbbell,65%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Erector Spinae,Weighted Back Extension,Medium,Machine,65%,Erector Spinae,None,2,30,Strength,6,Increase weight,Low
Chest,Lever Incline Chest Press,Medium,Lever Machine,70%,Chest,None,2,30,Strength,6,Increase weight,Low
Erector Spinae,Dumbbell Romanian Deadlift,Hard,Dumbbell,75%,Erector Spinae,Hip,3,90,Strength,10,Increase weight,Medium
Hip,Dumbbell Romanian Deadlift,Hard,Dumbbell,75%,Hip,Erector Spinae,3,90,Strength,10,Increase weight,Medium
Leg,Dumbbell Romanian Deadlift,Hard,Dumbbell,75%,Legs,Hip,3,90,Strength,10,Increase weight,Medium
Leg,Hack Squats Machine,Medium,Machine,70%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Forearm,Hand Gripper,Easy,None,N/A,Forearm,None,2,15,Strength,5,Increase reps,Low
Back / Wing,Sumo Deadlift,Hard,Barbell,80%,Back / Wing,Legs,3,90,Strength,10,Increase weight,Medium
Erector Spinae,Sumo Deadlift,Hard,Barbell,80%,Erector Spinae,Legs,3,90,Strength,10,Increase weight,Medium
Hip,Sumo Deadlift,Hard,Barbell,80%,Hip,Legs,3,90,Strength,10,Increase weight,Medium
Leg,Sumo Deadlift,Hard,Barbell,80%,Legs,Hip,3,90,Strength,10,Increase weight,Medium
Back / Wing,Half Kneeling Lat Pulldown,Medium,Cable Machine,65%,Back / Wing,Biceps,2,30,Strength,6,Increase weight,Low
Cardio,Power Skips,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase speed,Low
Cardio,Plyo Jacks,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase reps,Low
Cardio,Split Jacks,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase reps,Low
Leg,Pistol Squat,Hard,None,N/A,Legs,Hip,2,60,Strength,10,Increase reps,Medium
Cardio,Butt Kicks,Easy,None,N/A,Cardio,Legs,2,15,Cardio,6,Increase speed,Low
Cardio,Fast Feet Run,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase speed,Low
Cardio,Wheel Run,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase speed,Low
Hip,Dumbbell Lunge,Medium,Dumbbell,65%,Hip,Legs,3,60,Strength,8,Increase weight,Low
Leg,Dumbbell Lunge,Medium,Dumbbell,65%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Back / Wing,Dumbbell Straight Leg Deadlift,Hard,Dumbbell,75%,Back / Wing,Legs,3,90,Strength,10,Increase weight,Medium
Erector Spinae,Dumbbell Straight Leg Deadlift,Hard,Dumbbell,75%,Erector Spinae,Legs,3,90,Strength,10,Increase weight,Medium
Leg,Dumbbell Straight Leg Deadlift,Hard,Dumbbell,75%,Legs,Back / Wing,3,90,Strength,10,Increase weight,Medium
Hip,Lever Side Hip Abduction,Medium,Lever Machine,65%,Hip,None,2,30,Strength,6,Increase weight,Low
Leg,Lever Side Hip Abduction,Medium,Lever Machine,65%,Legs,None,2,30,Strength,6,Increase weight,Low
Hip,Bodyweight Sumo Squat,Medium,None,N/A,Hip,Legs,3,60,Strength,8,Increase reps,Low
Leg,Bodyweight Sumo Squat,Medium,None,N/A,Legs,Hip,3,60,Strength,8,Increase reps,Low
Leg,Hawaiian Squat,Medium,None,N/A,Legs,Hip,3,60,Strength,8,Increase reps,Low
Leg,Lever Standing Leg Raise,Medium,Lever Machine,65%,Legs,None,2,30,Strength,6,Increase weight,Low
Hip,Lever Side Hip Adduction,Medium,Lever Machine,65%,Hip,None,2,30,Strength,6,Increase weight,Low
Leg,Lever Side Hip Adduction,Medium,Lever Machine,65%,Legs,None,2,30,Strength,6,Increase weight,Low
Leg,Barbell Bulgarian Split Squat,Medium,Barbell,70%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Leg,Lever Deadlift,Hard,Lever Machine,75%,Legs,Hip,3,90,Strength,10,Increase weight,Medium
Hip,Dumbbell Rear Lunge,Medium,Dumbbell,65%,Hip,Legs,3,60,Strength,8,Increase weight,Low
Leg,Dumbbell Rear Lunge,Medium,Dumbbell,65%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Leg,Barbell Lunge,Medium,Barbell,70%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Hip,Barbell Lateral Lunge,Medium,Barbell,70%,Hip,Legs,3,60,Strength,8,Increase weight,Low
Leg,Barbell Lateral Lunge,Medium,Barbell,70%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Calf,Leg Press Calf Raise,Medium,Machine,70%,Calf,None,2,30,Strength,6,Increase weight,Low
Hip,Standing Hip Abduction,Medium,None,N/A,Hip,None,2,30,Strength,6,Increase reps,Low
Hip,Cable Hip Adduction,Medium,Cable Machine,65%,Hip,None,2,30,Strength,6,Increase weight,Low
Leg,Cable Hip Adduction,Medium,Cable Machine,65%,Legs,None,2,30,Strength,6,Increase weight,Low
Cardio,Zig Zag Hops Plyometric,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase reps,Low
Leg,Zig Zag Hops Plyometric,Medium,None,N/A,Legs,Cardio,2,30,Cardio,8,Increase reps,Low
Cardio,Bodyweight Squat,Easy,None,N/A,Cardio,Legs,2,15,Cardio,6,Increase reps,Low
Hip,Bodyweight Squat,Easy,None,N/A,Hip,Legs,2,15,Strength,6,Increase reps,Low
Leg,Bodyweight Squat,Easy,None,N/A,Legs,Hip,2,15,Strength,6,Increase reps,Low
Leg,Upavistha Konasana,Easy,None,N/A,Legs,Yoga,2,15,Flexibility,5,Increase duration,Low
Yoga,Upavistha Konasana,Easy,None,N/A,Yoga,Legs,2,15,Flexibility,5,Increase duration,Low
Hip,Side Lying Clam,Easy,None,N/A,Hip,None,2,15,Strength,5,Increase reps,Low
Erector Spinae,Seated Hamstring Stretch,Easy,None,N/A,Erector Spinae,Legs,2,15,Flexibility,5,Increase duration,Low
Leg,Seated Hamstring Stretch,Easy,None,N/A,Legs,Erector Spinae,2,15,Flexibility,5,Increase duration,Low
Calf,Hack Squat Calf Raise,Medium,Machine,70%,Calf,None,2,30,Strength,6,Increase weight,Low
Leg,Kneeling Quad Stretch,Easy,None,N/A,Legs,None,2,15,Flexibility,5,Increase duration,Low
Cardio,Lateral Speed Step,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase speed,Low
Leg,Lateral Speed Step,Medium,None,N/A,Legs,Cardio,2,30,Cardio,8,Increase speed,Low
Erector Spinae,Kettlebell Single Leg Deadlift,Hard,Kettlebell,75%,Erector Spinae,Hip,3,90,Strength,10,Increase weight,Medium
Hip,Kettlebell Single Leg Deadlift,Hard,Kettlebell,75%,Hip,Erector Spinae,3,90,Strength,10,Increase weight,Medium
Leg,Seated Groin / Adductor Stretch,Easy,None,N/A,Legs,Hip,2,15,Flexibility,5,Increase duration,Low
Hip,Reverse Lunge Knee Lift,Medium,None,N/A,Hip,Legs,3,60,Strength,8,Increase reps,Low
Leg,Reverse Lunge Knee Lift,Medium,None,N/A,Legs,Hip,3,60,Strength,8,Increase reps,Low
Leg,Lying Hamstring Stretch,Easy,None,N/A,Legs,None,2,15,Flexibility,5,Increase duration,Low
Cardio,Curtsy Squat,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase reps,Low
Hip,Curtsy Squat,Medium,None,N/A,Hip,Legs,3,60,Strength,8,Increase reps,Low
Leg,Curtsy Squat,Medium,None,N/A,Legs,Hip,3,60,Strength,8,Increase reps,Low
Hip,Cable Goblet Squat,Medium,Cable Machine,65%,Hip,Legs,3,60,Strength,8,Increase weight,Low
Leg,Cable Goblet Squat,Medium,Cable Machine,65%,Legs,Hip,3,60,Strength,8,Increase weight,Low
Hip,Cable Donkey Kickback,Medium,Cable Machine,65%,Hip,None,2,30,Strength,6,Increase weight,Low
Hip,Bridge Hip Abduction,Medium,None,N/A,Hip,None,2,30,Strength,6,Increase reps,Low
Abs,Standing Toe Touch,Easy,None,N/A,Abs,None,2,15,Flexibility,5,Increase reps,Low
Hip,Thigh fly (Adductor Magnus Stretch),Easy,None,N/A,Hip,Legs,2,15,Flexibility,5,Increase duration,Low
Leg,Thigh fly (Adductor Magnus Stretch),Easy,None,N/A,Legs,Hip,2,15,Flexibility,5,Increase duration,Low
Cardio,Split Jump Squat,Medium,None,N/A,Cardio,Legs,2,30,Cardio,8,Increase reps,Low
Hip,Split Jump Squat,Medium,None,N/A,Hip,Legs,3,60,Strength,8,Increase reps,Low
Leg,Split Jump Squat,Medium,None,N/A,Legs,Hip,3,60,Strength,8,Increase reps,Low
Hip,Cossack Squat,Medium,None,N/A,Hip,Legs,3,60,Strength,8,Increase depth,Low
Leg,Cossack Squat,Medium,None,N/A,Legs,Hip,3,60,Strength,8,Increase depth,Low
Hip,Glute Kickback Machine,Medium,Machine,65%,Hip,None,2,30,Strength,6,Increase weight,Low
Calf,Lever Seated Calf Raise,Intermediate,Machine,Moderate,Calf,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Calf,Single Leg Calf Raise,Beginner,None,Low,Calf,None,20 seconds,10 seconds,Strength,30,Bodyweight,Low
Abs,Crunch With Leg Raise,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,40,Bodyweight,Low
Abs,Alternate Lying Floor Leg Raise,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,35,Bodyweight,Low
Chest,Chest Dips,Intermediate,Parallel Bars,Moderate,Chest,Triceps,30 seconds,20 seconds,Strength,60,Progressive Overload,Medium
Calf,Hack Machine One-Leg Calf Raise,Intermediate,Machine,Moderate,Calf,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Chest,Assisted Chest Dip,Beginner,Assisted Machine,Low,Chest,Triceps,30 seconds,20 seconds,Strength,40,Assisted,Low
Calf,Donkey Calf Raise,Intermediate,Machine,Moderate,Calf,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Calf,Lever Donkey Calf Raise,Intermediate,Machine,Moderate,Calf,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Calf,Bench Press Machine Standing Calf Raise,Intermediate,Machine,Moderate,Calf,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Chest,Lying Cable Fly,Intermediate,Cable Machine,Moderate,Chest,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Chest,Drop Push-Up,Intermediate,None,Moderate,Chest,Triceps,20 seconds,10 seconds,Strength,40,Bodyweight,Medium
Abs,Weighted Crunch,Intermediate,Weight Plate,Moderate,Abs,None,30 seconds,15 seconds,Core,50,Progressive Overload,Low
Abs,Seated Side Crunch,Beginner,None,Low,Abs,Obliques,30 seconds,15 seconds,Core,35,Bodyweight,Low
Leg,Seated Side Crunch,Beginner,None,Low,Leg,Obliques,30 seconds,15 seconds,Core,35,Bodyweight,Low
Calf,Standing Cross Leg Hamstring Stretch,Beginner,None,Low,Calf,Hamstrings,20 seconds,10 seconds,Stretching,10,Static Stretch,Low
Hip,Standing Cross Leg Hamstring Stretch,Beginner,None,Low,Hip,Hamstrings,20 seconds,10 seconds,Stretching,10,Static Stretch,Low
Leg,Standing Cross Leg Hamstring Stretch,Beginner,None,Low,Leg,Hamstrings,20 seconds,10 seconds,Stretching,10,Static Stretch,Low
Cardio,Backward Jump,Beginner,None,Moderate,Cardio,Legs,20 seconds,10 seconds,Plyometric,40,Bodyweight,Low
Leg,Backward Jump,Beginner,None,Moderate,Legs,None,20 seconds,10 seconds,Plyometric,40,Bodyweight,Low
Cardio,Jumping jack,Beginner,None,Moderate,Cardio,Legs,30 seconds,15 seconds,Plyometric,50,Bodyweight,Low
Leg,Jumping jack,Beginner,None,Moderate,Legs,None,30 seconds,15 seconds,Plyometric,50,Bodyweight,Low
Cardio,Single Leg Broad Jump,Intermediate,None,High,Cardio,Legs,20 seconds,15 seconds,Plyometric,60,Bodyweight,Medium
Leg,Single Leg Broad Jump,Intermediate,None,High,Legs,None,20 seconds,15 seconds,Plyometric,60,Bodyweight,Medium
Abs,Incline Leg Hip Raise,Intermediate,None,Moderate,Abs,Hip Flexors,30 seconds,15 seconds,Core,50,Bodyweight,Low
Abs,Bodyweight Windmill,Beginner,None,Low,Abs,Obliques,30 seconds,15 seconds,Core,35,Bodyweight,Low
Leg,Bodyweight Windmill,Beginner,None,Low,Legs,Obliques,30 seconds,15 seconds,Core,35,Bodyweight,Low
Abs,Front to Side Plank,Intermediate,None,Moderate,Abs,Obliques,30 seconds,15 seconds,Core,50,Bodyweight,Low
Abs,Tuck Crunch,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,35,Bodyweight,Low
Abs,Dumbbell Side Bend,Intermediate,Dumbbell,Moderate,Abs,Obliques,30 seconds,15 seconds,Core,50,Progressive Overload,Low
Abs,Double Leg Stretch,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,35,Bodyweight,Low
Abs,Spider Plank,Intermediate,None,Moderate,Abs,Obliques,30 seconds,15 seconds,Core,50,Bodyweight,Low
Cardio,Spider Plank,Intermediate,None,Moderate,Cardio,Obliques,30 seconds,15 seconds,Core,50,Bodyweight,Low
Abs,Captains Chair Leg Raise,Intermediate,Captains Chair,Moderate,Abs,None,30 seconds,15 seconds,Core,50,Progressive Overload,Low
Calisthenic,Captains Chair Leg Raise,Intermediate,Captains Chair,Moderate,Calisthenic,None,30 seconds,15 seconds,Core,50,Progressive Overload,Low
Abs,Bench Side Bend,Intermediate,Bench,Moderate,Abs,Obliques,30 seconds,15 seconds,Core,50,Progressive Overload,Low
Abs,Crab Twist Toe Touch,Beginner,None,Low,Abs,Obliques,30 seconds,15 seconds,Core,35,Bodyweight,Low
Abs,Quarter Sit-up,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,35,Bodyweight,Low
Abs,Weighted Sit-ups,Intermediate,Weight Plate,Moderate,Abs,None,30 seconds,15 seconds,Core,50,Progressive Overload,Low
Abs,Lying Knee Raise,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,35,Bodyweight,Low
Abs,Floor Crunch,Beginner,None,Low,Abs,None,30 seconds,15 seconds,Core,35,Bodyweight,Low
Shoulders,Ez Bar Upright Row,Intermediate,Ez Bar,Moderate,Shoulders,Trapezius,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Trapezius,Ez Bar Upright Row,Intermediate,Ez Bar,Moderate,Trapezius,Shoulders,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Chest,Inner Chest Press Machine,Intermediate,Machine,Moderate,Chest,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Chest,Decline Dumbbell Fly,Intermediate,Dumbbell,Moderate,Chest,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Chest,Incline Dumbbell Hammer Press,Intermediate,Dumbbell,Moderate,Chest,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Cardio,Run in Place,Beginner,None,Moderate,Cardio,Legs,30 seconds,15 seconds,Cardio,40,Bodyweight,Low
Cardio,Jump Squats,Intermediate,None,High,Cardio,Legs,20 seconds,15 seconds,Plyometric,60,Bodyweight,Medium
Hip,Jump Squats,Intermediate,None,High,Hip,Legs,20 seconds,15 seconds,Plyometric,60,Bodyweight,Medium
Leg,Jump Squats,Intermediate,None,High,Legs,Hip,20 seconds,15 seconds,Plyometric,60,Bodyweight,Medium
Triceps,Kneeling Cable Triceps Extension,Intermediate,Cable Machine,Moderate,Triceps,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low
Triceps,Cable Rear Drive,Intermediate,Cable Machine,Moderate,Triceps,None,30 seconds,15 seconds,Strength,50,Progressive Overload,Low